frame,SampleName,executeTime(ms),memoryAlloc(byte)
38,afterCullingOutputReady.Invoke,0.0008,0,
38,Terrain.Trees.OnWillRender,0.0002,0,
38,PrepareUpdateRendererBoundingVolumes,0.0015,0,
38,MeshRendererPrepareDispatchUpdate,0.0002,0,
38,SkinnedMeshPrepareDispatchUpdate,0.0004,0,
38,UpdateRendererBoundingVolumes,0.0001,0,
38,UpdateRendererBoundingVolumes,0,0,
38,UpdateRendererBoundingVolumes,0.0001,0,
38,UpdateRendererBoundingVolumes,0.0001,0,
38,UpdateRendererBoundingVolumes,0,0,
38,UpdateRendererBoundingVolumes,0.0001,0,
38,UpdateRendererBoundingVolumes,0.0001,0,
38,UpdateRendererBoundingVolumes,0,0,
38,UpdateRendererBoundingVolumes,0.0001,0,
38,UpdateRendererBoundingVolumes,0.0001,0,
38,UpdateRendererBoundingVolumes,0.0001,0,
38,FinalizeUpdateRendererBoundingVolumes,0.0021,0,
38,MeshRendererFinalizeUpdate,0.0013,0,
38,SkinnedMeshFinalizeUpdate,0.0003,0,
38,beforeCameraRender.Invoke,0.0007,0,
38,Camera.FireOnPreRender(),0.0007,0,
38,Particles.Sync,0.0001,0,
38,Renderers.OncePerFrameUpdate,0.0003,0,
38,SkinnedMeshOncePerFrameUpdate,0,0,
38,PrepareUpdateRendererBoundingVolumes,0.0009,0,
38,MeshRendererPrepareDispatchUpdate,0.0002,0,
38,SkinnedMeshPrepareDispatchUpdate,0.0001,0,
38,UpdateRendererBoundingVolumes,0.0001,0,
38,UpdateRendererBoundingVolumes,0.0001,0,
38,UpdateRendererBoundingVolumes,0,0,
38,UpdateRendererBoundingVolumes,0,0,
38,UpdateRendererBoundingVolumes,0,0,
38,UpdateRendererBoundingVolumes,0.0001,0,
38,UpdateRendererBoundingVolumes,0,0,
38,UpdateRendererBoundingVolumes,0,0,
38,UpdateRendererBoundingVolumes,0,0,
38,UpdateRendererBoundingVolumes,0.0001,0,
38,UpdateRendererBoundingVolumes,0,0,
38,FinalizeUpdateRendererBoundingVolumes,0.0005,0,
38,MeshRendererFinalizeUpdate,0,0,
38,SkinnedMeshFinalizeUpdate,0,0,
38,Update Lights,0.0001,0,
38,LightProbeProxyVolumeManager.Update,0.0001,0,
38,CullResults.CreateSharedRendererScene,0.0066,0,
38,ReflectionProbeAnchorManagerUpdate,0.0002,0,
38,ReflectionProbeAnchorPositionUpdate,0,0,
38,SupportedRenderingFeatures.IsLightmapBakeTypeSupportedByRef(),0.0008,0,
38,UpdateDepthTexture,0.0225,0,
38,RenderTexture.SetActive,0.0015,0,
38,RenderLoop.CleanupNodeQueue,0.0002,0,
38,RenderTexture.SetActive,0.0002,0,
38,Drawing,0.055,0,
38,Render.Prepare,0.0003,0,
38,Render.OpaqueGeometry,0.0177,0,
38,RenderForwardOpaque.Prepare,0.0002,0,
38,RenderForwardOpaque.Render,0.0123,0,
38,Clear,0.0022,0,
38,RenderForward.RenderLoopJob,0.0041,0,
38,Camera.RenderSkybox,0.0074,0,
38,Material.SetPassFast,0.0022,0,
38,RenderLoop.CleanupNodeQueue,0.0001,0,
38,Render.MotionVectors,0.0001,0,
38,Camera.ImageEffects,0.0002,0,
38,RenderTexture.SetActive,0.0002,0,
38,RenderLoop.CleanupNodeQueue,0,0,
38,Render.TransparentGeometry,0.0199,0,
38,RenderForwardAlpha.Prepare,0.0001,0,
38,RenderForwardAlpha.Render,0.0154,0,
38,WaitForJobGroupID,0.0088,0,
38,RenderForward.RenderLoopJob,0.002,0,
38,Camera.FireOnPostRender(),0.001,0,
38,RenderLoop.CleanupNodeQueue,0.0001,0,
38,Camera.ImageEffects,0.0126,0,
38,Graphics.Blit,0.0112,0,
38,RenderTexture.ResolveAA,0.0004,0,
38,RenderTexture.SetActive,0.0007,0,
38,RenderTexture.SetActive,0.0002,0,
38,RenderLoop.CleanupNodeQueue,0.0001,0,
38,RenderLoop.CleanupNodeQueue,0,0,
38,DestroyCullResults,0.0016,0,
38,RenderLoop.CleanupNodeQueue,0,0,
38,RenderLoop.CleanupNodeQueue,0,0,
38,UIEvents.CanvasManagerRenderOverlays,0.0018,0,
38,UGUI.Rendering.RenderOverlays,0.0016,0,
38,UIEvents.IMGUIRenderOverlays,0.0041,0,
38,GUI.Repaint,0.0038,0,
38,Event.Internal_MakeMasterEventCurrent(),0.0012,0,
38,WatermarkRender,0.0064,0,
38,Material.SetPassFast,0.0016,0,
38,GUITexture.Draw,0.0002,0,
38,WaitForRenderJobs,0.0001,0,
38,RenderTexture.SetActive,0.0002,0,
38,PostLateUpdate.BatchModeUpdate,0.0003,0,
38,PostLateUpdate.PlayerSendFrameComplete,0.0023,0,
38,PlayerEndOfFrame,0.0021,0,
38,CoroutinesDelayedCalls,0.0009,0,
38,FrameEvents.XREndFrame,0.0003,0,
38,PostLateUpdate.UpdateCaptureScreenshot,0.0001,0,
38,PostLateUpdate.PresentAfterDraw,0.0034,0,
38,Graphics.PresentAndSync,0.0017,0,
38,Device.Present,0.0016,0,
38,Material.SetPassFast,0.0008,0,
38,PostLateUpdate.ClearImmediateRenderers,0.0001,0,
38,PostLateUpdate.PlayerSendFramePostPresent,0.0003,0,
38,FrameEvents.XRPostPresent,0.0001,0,
38,PostLateUpdate.UpdateResolution,0.0003,0,
38,PostLateUpdate.InputEndFrame,0.0002,0,
38,PostLateUpdate.TriggerEndOfFrameCallbacks,0.0003,0,
38,PostLateUpdate.GUIClearEvents,0.0004,0,
38,PostLateUpdate.ShaderHandleErrors,0.0001,0,
38,PostLateUpdate.ResetInputAxis,0.0001,0,
38,PostLateUpdate.ProfilerSynchronizeStats,0.0005,0,
38,PostLateUpdate.MemoryFrameMaintenance,0.0007,0,
38,PostLateUpdate.ProfilerEndFrame,0.0192,0,
38,Profiler.CollectGlobalStats,0.0187,0,
38,Profiler.CollectMemoryAllocationStats,0.0111,0,
38,Profiler.CollectDrawStats,0.0007,0,
38,Profiler.CollectPhysicsStats,0.0031,0,
38,Profiler.SerializeStats,0.0025,0,
38,Initialization.PlayerUpdateTime,0.0121,0,
38,Initialization.AsyncUploadTimeSlicedUpdate,0.0003,0,
38,Initialization.XREarlyUpdate,0.0006,0,
38,EarlyUpdate.PollPlayerConnection,0.0015,0,
38,PlayerConnection.Poll,0.001,0,
39,Main Thread,16.9384,0,
39,PlayerLoop,16.9103,0,
39,EarlyUpdate.GpuTimestamp,0.0001,0,
39,EarlyUpdate.AnalyticsCoreStatsUpdate,0.0004,0,
39,EarlyUpdate.UnityWebRequestUpdate,0.0008,0,
39,EarlyUpdate.ExecuteMainThreadJobs,0.0004,0,
39,EarlyUpdate.ProcessMouseInWindow,0.0001,0,
39,EarlyUpdate.ClearLines,0.0001,0,
39,EarlyUpdate.PresentBeforeUpdate,0.0002,0,
39,EarlyUpdate.ResetFrameStatsAfterPresent,0.0001,0,
39,EarlyUpdate.UpdateAsyncReadbackManager,0.0003,0,
39,EarlyUpdate.UpdateStreamingManager,0.0004,0,
39,EarlyUpdate.UpdateTextureStreamingManager,0.0005,0,
39,TextureStreamingManager.Update,0.0001,0,
39,EarlyUpdate.UpdatePreloading,0.0018,0,
39,Loading.UpdatePreloading,0.0017,0,
39,UpdatePreloading,0.001,0,
39,Application.Integrate Assets in Background,0.0009,0,
39,Preload Single Step,0.0003,0,
39,suspendPointHook.Invoke,0.0002,0,
39,EarlyUpdate.RendererNotifyInvisible,0.0002,0,
39,EarlyUpdate.PlayerCleanupCachedData,0.0016,0,
39,Cleanup Unused Cached Data,0.0016,0,
39,PlayerCleanupCachedData,0.0014,0,
39,RenderTexture.GarbageCollectTemporary,0.0003,0,
39,CleanUp.TextRenderingGarbageCollect,0.0005,0,
39,EarlyUpdate.UpdateCanvasRectTransform,0.0001,0,
39,EarlyUpdate.XRUpdate,0.0004,0,
39,EarlyUpdate.UpdateInputManager,0.0032,0,
39,EarlyUpdate.ScriptRunDelayedStartupFrame,0.0006,0,
39,CoroutinesDelayedCalls,0.0004,0,
39,EarlyUpdate.DispatchEventQueueEvents,0.0004,0,
39,GlobalEventQueue,0.0003,0,
39,EarlyUpdate.DirectorSampleTime,0.0038,0,
39,Director.SampleTime,0.0037,0,
39,EarlyUpdate.PhysicsResetInterpolatedTransformPosition,0.0005,0,
39,Physics.Interpolation,0.0002,0,
39,EarlyUpdate.SpriteAtlasManagerUpdate,0.0003,0,
39,EarlyUpdate.PerformanceAnalyticsUpdate,0.0001,0,
39,FixedUpdate.ClearLines,0.0001,0,
39,FixedUpdate.NewInputFixedUpdate,0.0003,0,
39,FixedUpdate.DirectorFixedSampleTime,0.0001,0,
39,FixedUpdate.AudioFixedUpdate,0.0013,0,
39,AudioManager.FixedUpdate,0.0009,0,
39,FixedUpdate.ScriptRunBehaviourFixedUpdate,0.001,0,
39,FixedBehaviourUpdate,0.0006,0,
39,FixedUpdate.DirectorFixedUpdate,0.0009,0,
39,Director.PrepareFrame,0.0001,0,
39,Director.ProcessFrame,0.0001,0,
39,FixedUpdate.LegacyFixedAnimationUpdate,0.0003,0,
39,FixedUpdate.XRFixedUpdate,0.0001,0,
39,FixedUpdate.PhysicsFixedUpdate,0.002,0,
39,Physics.SyncRigidbodyTransform,0.0002,0,
39,Physics.SyncColliderTransform,0.0002,0,
39,FixedUpdate.Physics2DFixedUpdate,0.0016,0,
39,Physics2D.Simulate,0.0004,0,
39,FixedUpdate.DirectorFixedUpdatePostPhysics,0.0002,0,
39,Director.PrepareFrame,0.0001,0,
39,Director.ProcessFrame,0.0001,0,
39,FixedUpdate.ScriptRunDelayedFixedFrameRate,0.0003,0,
39,CoroutinesDelayedCalls,0.0002,0,
39,PreUpdate.PhysicsUpdate,0.0002,0,
39,Physics.Interpolation,0.0001,0,
39,PreUpdate.Physics2DUpdate,0.0003,0,
39,Physics2D.InterpolatePoses,0.0001,0,
39,PreUpdate.CheckTexFieldInput,0.0001,0,
39,PreUpdate.IMGUISendQueuedEvents,0.0006,0,
39,PreUpdate.NewInputUpdate,0.0001,0,
39,PreUpdate.SendMouseEvents,0.0078,0,
39,Monobehaviour.OnMouse_,0.0077,0,
39,SendMouseEvents.DoSendMouseEvents(),0.0072,0,
39,PreUpdate.AIUpdate,0.0018,0,
39,NavMesh.Internal_CallOnNavMeshPreUpdate(),0.0004,0,
39,PreUpdate.WindUpdate,0.0011,0,
39,PreUpdate.UpdateVideo,0.0006,0,
39,Update.ScriptRunBehaviourUpdate,0.0005,0,
39,BehaviourUpdate,0.0003,0,
39,Update.ScriptRunDelayedDynamicFrameRate,0.0016,0,
39,CoroutinesDelayedCalls,0.0014,0,
39,Update.ScriptRunDelayedTasks,0.0032,0,
39,UnitySynchronizationContext.ExecuteTasks(),0.0025,0,
39,Update.DirectorUpdate,0.0004,0,
39,Director.PrepareFrame,0.0001,0,
39,Director.ProcessFrame,0.0001,0,
39,PreLateUpdate.AIUpdatePostScript,0.0005,0,
39,NavMeshManager,0.0002,0,
39,PreLateUpdate.DirectorUpdateAnimationBegin,0.0002,0,
39,Director.PrepareFrame,0.0001,0,
39,Director.ProcessFrame,0.0001,0,
39,PreLateUpdate.LegacyAnimationUpdate,0.0002,0,
39,PreLateUpdate.DirectorUpdateAnimationEnd,0.0004,0,
39,Director.PrepareFrame,0.0001,0,
39,Director.ProcessFrame,0.0001,0,
39,PreLateUpdate.DirectorDeferredEvaluate,0.0002,0,
39,PreLateUpdate.EndGraphicsJobsAfterScriptUpdate,0.0002,0,
39,PreLateUpdate.ParticleSystemBeginUpdateAll,0.0024,0,
39,ParticleSystem.Update,0.0021,0,
39,PrepareUpdateRendererBoundingVolumes,0.0003,0,
39,UpdateRendererBoundingVolumes,0.0001,0,
39,FinalizeUpdateRendererBoundingVolumes,0.0002,0,
39,ParticleSystem.WaitForPreviousRenderingToFinish,0.0001,0,
39,PreLateUpdate.ScriptRunBehaviourLateUpdate,0.0006,0,
39,LateBehaviourUpdate,0.0004,0,
39,PreLateUpdate.ConstraintManagerUpdate,0.0007,0,
39,ConstraintManager::Update,0.0003,0,
39,ConstraintManager::Update::JobSetup,0.0001,0,
39,PostLateUpdate.PlayerSendFrameStarted,0.0018,0,
39,FrameEvents.XRBeginFrame,0.0003,0,
39,FrameEvents.NewInputBeforeRenderUpdate,0.0001,0,
39,FrameEvents.OnBeforeRenderCallback,0.0011,0,
39,Application.InvokeOnBeforeRender(),0.0007,0,
39,PostLateUpdate.DirectorLateUpdate,0.0002,0,
39,Director.PrepareFrame,0,0,
39,Director.ProcessFrame,0,0,
39,PostLateUpdate.ScriptRunDelayedDynamicFrameRate,0.0002,0,
39,CoroutinesDelayedCalls,0.0001,0,
39,PostLateUpdate.PhysicsSkinnedClothBeginUpdate,0.0003,0,
39,Physics.UpdateCloth,0.0001,0,
39,PostLateUpdate.UpdateRectTransform,0.0002,0,
39,PostLateUpdate.UpdateCanvasRectTransform,0,0,
39,PostLateUpdate.PlayerUpdateCanvases,0.0014,0,
39,UIEvents.AlignCanvasRectTransformWithCamera,0.0001,0,
39,UIEvents.WillRenderCanvases,0.001,0,
39,UGUI.Rendering.UpdateBatches,0.001,0,
39,Canvas.SendWillRenderCanvases(),0.0002,0,
39,PostLateUpdate.UpdateAudio,0.0073,0,
39,AudioManager.Update,0.0063,0,
39,AudioSettings.InvokeOnAudioManagerUpdate(),0.0012,0,
39,PostLateUpdate.VFXUpdate,0.0003,0,
39,PostLateUpdate.ParticleSystemEndUpdateAll,0.0002,0,
39,ParticleSystem.EndUpdateAll,0.0001,0,
39,PostLateUpdate.EndGraphicsJobsAfterScriptLateUpdate,0.0001,0,
39,PostLateUpdate.UpdateCustomRenderTextures,0.0011,0,
39,CustomRenderTextures.Update,0.0007,0,
39,PostLateUpdate.UpdateAllRenderers,0.0033,0,
39,Particles.Sync,0,0,
39,Renderers.OncePerFrameUpdate,0.0002,0,
39,SkinnedMeshOncePerFrameUpdate,0.0001,0,
39,PrepareUpdateRendererBoundingVolumes,0.0008,0,
39,MeshRendererPrepareDispatchUpdate,0.0002,0,
39,SkinnedMeshPrepareDispatchUpdate,0.0002,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0.0001,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0.0001,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0.0001,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0,0,
39,FinalizeUpdateRendererBoundingVolumes,0.0007,0,
39,MeshRendererFinalizeUpdate,0.0001,0,
39,SkinnedMeshFinalizeUpdate,0,0,
39,Update Lights,0,0,
39,LightProbeProxyVolumeManager.Update,0.0003,0,
39,PostLateUpdate.EnlightenRuntimeUpdate,0.0008,0,
39,SupportedRenderingFeatures.IsLightmapBakeTypeSupportedByRef(),0.0002,0,
39,PostLateUpdate.UpdateAllSkinnedMeshes,0.0008,0,
39,PostLateUpdate.SortingGroupsUpdate,0.0002,0,
39,SortingGroupManager.Update,0,0,
39,PostLateUpdate.UpdateVideoTextures,0.0004,0,
39,PostLateUpdate.UpdateVideo,0.0002,0,
39,PostLateUpdate.DirectorRenderImage,0.0002,0,
39,Director.PrepareFrame,0,0,
39,Director.ProcessFrame,0.0001,0,
39,PostLateUpdate.PlayerEmitCanvasGeometry,0.0005,0,
39,UIEvents.CanvasManagerEmitOffScreenGeometry,0.0001,0,
39,UGUI.Rendering.EmitWorldScreenspaceCameraGeometry,0.0001,0,
39,UIEvents.CanvasmanagerEmitOnScreenGeometry,0.0001,0,
39,UGUI.Rendering.EmitWorldScreenspaceCameraGeometry,0,0,
39,PostLateUpdate.PhysicsSkinnedClothFinishUpdate,0.0002,0,
39,Physics.UpdateCloth,0,0,
39,PostLateUpdate.FinishFrameRendering,16.762,0,
39,Camera.FindStacks,0.0001,0,
39,ScriptableRuntimeReflectionSystemWrapper.Internal_ScriptableRuntimeReflectionSystemWrapper_TickRealtimeProbes(),0.0017,0,
39,ReflectionProbes.Update,0.0012,0,
39,RenderTexture.SetActive,0.0005,0,
39,Gfx.WaitForPresent,16.561,0,
39,Camera.FindStacks,0.0067,0,
39,Camera.Render,0.1633,0,
39,Culling,0.0538,0,
39,Camera.FireOnPreCull(),0.004,0,
39,ScheduleCullingGroups,0.0002,0,
39,CullingGroupSendEvents,0,0,
39,PrepareUpdateRendererBoundingVolumes,0.0021,0,
39,MeshRendererPrepareDispatchUpdate,0.0004,0,
39,SkinnedMeshPrepareDispatchUpdate,0.0004,0,
39,UpdateRendererBoundingVolumes,0.0007,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0.0001,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0.0001,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0,0,
39,FinalizeUpdateRendererBoundingVolumes,0.001,0,
39,MeshRendererFinalizeUpdate,0.0002,0,
39,SkinnedMeshFinalizeUpdate,0.0001,0,
39,ReflectionProbeAnchorManagerUpdate,0.0004,0,
39,ReflectionProbeAnchorPositionUpdate,0,0,
39,PrepareSceneCullingParameters,0.0038,0,
39,TransformChangedDispatch,0,0,
39,LOD.ComputeLOD,0.0009,0,
39,LOD.ComputeLOD,0.0003,0,
39,SceneCulling,0.0235,0,
39,PrepareSceneNodes,0.0093,0,
39,CullAllVisibleLights,0.007900001,0,
39,FindActiveLights,0.0013,0,
39,Transform.GetScene,0.0002,0,
39,AddDirectionalLights,0.0007,0,
39,FindDirectionalShadowCastingLights,0.0002,0,
39,FindShadowCastingLights,0.0001,0,
39,AddCustomActiveLocalLights,0.0006,0,
39,addCustomLights.Invoke,0.0002,0,
39,addCustomLights.Invoke,0,0,
39,EnlightenRuntimeManager.AddCustomLights,0.0004,0,
39,EnlightenRuntimeManager.RemoveCustomLights,0.0002,0,
39,CullSendEvents,0.0049,0,
39,afterCullingOutputReady.Invoke,0.0013,0,
39,Terrain.Trees.OnWillRender,0.0003,0,
39,PrepareUpdateRendererBoundingVolumes,0.0015,0,
39,MeshRendererPrepareDispatchUpdate,0.0003,0,
39,SkinnedMeshPrepareDispatchUpdate,0.0003,0,
39,UpdateRendererBoundingVolumes,0.0001,0,
39,UpdateRendererBoundingVolumes,0.0001,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0.0001,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0.0001,0,
39,FinalizeUpdateRendererBoundingVolumes,0.0008,0,
39,MeshRendererFinalizeUpdate,0.0001,0,
39,SkinnedMeshFinalizeUpdate,0.0001,0,
39,beforeCameraRender.Invoke,0.0013,0,
39,Camera.FireOnPreRender(),0.0008,0,
39,Particles.Sync,0.0002,0,
39,Renderers.OncePerFrameUpdate,0.0002,0,
39,SkinnedMeshOncePerFrameUpdate,0,0,
39,PrepareUpdateRendererBoundingVolumes,0.0009,0,
39,MeshRendererPrepareDispatchUpdate,0.0002,0,
39,SkinnedMeshPrepareDispatchUpdate,0.0001,0,
39,UpdateRendererBoundingVolumes,0.0001,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0.0001,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0.0001,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0.0001,0,
39,UpdateRendererBoundingVolumes,0,0,
39,UpdateRendererBoundingVolumes,0,0,
39,FinalizeUpdateRendererBoundingVolumes,0.0006,0,
39,MeshRendererFinalizeUpdate,0.0001,0,
39,SkinnedMeshFinalizeUpdate,0,0,
39,Update Lights,0.0001,0,
39,LightProbeProxyVolumeManager.Update,0,0,
39,CullResults.CreateSharedRendererScene,0.0049,0,
39,ReflectionProbeAnchorManagerUpdate,0.0001,0,
39,ReflectionProbeAnchorPositionUpdate,0,0,
39,SupportedRenderingFeatures.IsLightmapBakeTypeSupportedByRef(),0.0008,0,
39,UpdateDepthTexture,0.0176,0,
39,RenderTexture.SetActive,0.0016,0,
39,RenderLoop.CleanupNodeQueue,0.0001,0,
39,RenderTexture.SetActive,0.0001,0,
39,Drawing,0.0483,0,
39,Render.Prepare,0.0004,0,
39,Render.OpaqueGeometry,0.0189,0,
39,RenderForwardOpaque.Prepare,0.0002,0,
39,RenderForwardOpaque.Render,0.0137,0,
39,Clear,0.0011,0,
39,RenderForward.RenderLoopJob,0.0034,0,
39,Camera.RenderSkybox,0.0072,0,
39,Material.SetPassFast,0.0023,0,
39,RenderLoop.CleanupNodeQueue,0.0001,0,
39,Render.MotionVectors,0.0001,0,
39,Camera.ImageEffects,0.0002,0,
39,RenderTexture.SetActive,0.0003,0,
39,RenderLoop.CleanupNodeQueue,0.0001,0,
39,Render.TransparentGeometry,0.0112,0,
39,RenderForwardAlpha.Prepare,0.0001,0,
39,RenderForwardAlpha.Render,0.0066,0,
39,WaitForJobGroupID,0.0006,0,
39,RenderForwardAlpha.Sort,0.0003,0,
39,RenderForward.RenderLoopJob,0.0013,0,
39,Camera.FireOnPostRender(),0.0007,0,
39,RenderLoop.CleanupNodeQueue,0.0001,0,
39,Camera.ImageEffects,0.0137,0,
39,Graphics.Blit,0.0119,0,
39,RenderTexture.ResolveAA,0.0003,0,
39,RenderTexture.SetActive,0.0006,0,
39,RenderTexture.SetActive,0.0002,0,
39,RenderLoop.CleanupNodeQueue,0,0,
39,RenderLoop.CleanupNodeQueue,0,0,
39,DestroyCullResults,0.0013,0,
39,RenderLoop.CleanupNodeQueue,0,0,
39,RenderLoop.CleanupNodeQueue,0,0,
39,UIEvents.CanvasManagerRenderOverlays,0.0021,0,
39,UGUI.Rendering.RenderOverlays,0.0018,0,
39,UIEvents.IMGUIRenderOverlays,0.0052,0,
39,GUI.Repaint,0.0046,0,
39,Event.Internal_MakeMasterEventCurrent(),0.0018,0,
39,WatermarkRender,0.0088,0,
39,Material.SetPassFast,0.0026,0,
39,GUITexture.Draw,0.0002,0,
39,WaitForRenderJobs,0.0002,0,
39,RenderTexture.SetActive,0.0003,0,
39,PostLateUpdate.BatchModeUpdate,0.0003,0,
39,PostLateUpdate.PlayerSendFrameComplete,0.0027,0,
39,PlayerEndOfFrame,0.0026,0,
39,CoroutinesDelayedCalls,0.0012,0,
39,FrameEvents.XREndFrame,0.0004,0,
39,PostLateUpdate.UpdateCaptureScreenshot,0.0002,0,
39,PostLateUpdate.PresentAfterDraw,0.0033,0,
39,Graphics.PresentAndSync,0.0017,0,
39,Device.Present,0.0016,0,
39,Material.SetPassFast,0.0006,0,
39,PostLateUpdate.ClearImmediateRenderers,0.0001,0,
39,PostLateUpdate.PlayerSendFramePostPresent,0.0003,0,
39,FrameEvents.XRPostPresent,0.0001,0,
39,PostLateUpdate.UpdateResolution,0.0003,0,
39,PostLateUpdate.InputEndFrame,0.0002,0,
39,PostLateUpdate.TriggerEndOfFrameCallbacks,0.0004,0,
39,PostLateUpdate.GUIClearEvents,0.0004,0,
39,PostLateUpdate.ShaderHandleErrors,0.0001,0,
39,PostLateUpdate.ResetInputAxis,0.0001,0,
39,PostLateUpdate.ProfilerSynchronizeStats,0.0006,0,
39,PostLateUpdate.MemoryFrameMaintenance,0.001,0,
39,PostLateUpdate.ProfilerEndFrame,0.0253,0,
39,Profiler.CollectGlobalStats,0.0246,0,
39,Profiler.CollectMemoryAllocationStats,0.0147,0,
39,Profiler.CollectDrawStats,0.001,0,
39,Profiler.CollectPhysicsStats,0.0035,0,
39,Profiler.SerializeStats,0.0038,0,
39,Initialization.PlayerUpdateTime,0.0117,0,
39,Initialization.AsyncUploadTimeSlicedUpdate,0.0005,0,
39,Initialization.XREarlyUpdate,0.0005,0,
39,EarlyUpdate.PollPlayerConnection,0.0017,0,
39,PlayerConnection.Poll,0.0014,0,
40,Main Thread,16.8053,0,
40,PlayerLoop,16.7739,0,
40,EarlyUpdate.GpuTimestamp,0.0001,0,
40,EarlyUpdate.AnalyticsCoreStatsUpdate,0.0006,0,
40,EarlyUpdate.UnityWebRequestUpdate,0.0003,0,
40,EarlyUpdate.ExecuteMainThreadJobs,0.0008,0,
40,EarlyUpdate.ProcessMouseInWindow,0.0001,0,
40,EarlyUpdate.ClearLines,0,0,
40,EarlyUpdate.PresentBeforeUpdate,0.0002,0,
40,EarlyUpdate.ResetFrameStatsAfterPresent,0.0001,0,
40,EarlyUpdate.UpdateAsyncReadbackManager,0.0003,0,
40,EarlyUpdate.UpdateStreamingManager,0.0005,0,
40,EarlyUpdate.UpdateTextureStreamingManager,0.0006,0,
40,TextureStreamingManager.Update,0.0003,0,
40,EarlyUpdate.UpdatePreloading,0.0018,0,
40,Loading.UpdatePreloading,0.0013,0,
40,UpdatePreloading,0.001,0,
40,Application.Integrate Assets in Background,0.0009,0,
40,Preload Single Step,0.0004,0,
40,suspendPointHook.Invoke,0.0002,0,
40,EarlyUpdate.RendererNotifyInvisible,0.0002,0,
40,EarlyUpdate.PlayerCleanupCachedData,0.0015,0,
40,Cleanup Unused Cached Data,0.0015,0,
40,PlayerCleanupCachedData,0.0014,0,
40,RenderTexture.GarbageCollectTemporary,0.0005,0,
40,CleanUp.TextRenderingGarbageCollect,0.0004,0,
40,EarlyUpdate.UpdateCanvasRectTransform,0.0001,0,
40,EarlyUpdate.XRUpdate,0.0005,0,
40,EarlyUpdate.UpdateInputManager,0.0034,0,
40,EarlyUpdate.ScriptRunDelayedStartupFrame,0.0009,0,
40,CoroutinesDelayedCalls,0.0007,0,
40,EarlyUpdate.DispatchEventQueueEvents,0.0004,0,
40,GlobalEventQueue,0.0003,0,
40,EarlyUpdate.DirectorSampleTime,0.0024,0,
40,Director.SampleTime,0.0022,0,
40,EarlyUpdate.PhysicsResetInterpolatedTransformPosition,0.0001,0,
40,EarlyUpdate.SpriteAtlasManagerUpdate,0.0004,0,
40,EarlyUpdate.PerformanceAnalyticsUpdate,0.0001,0,
40,PreUpdate.PhysicsUpdate,0.001,0,
40,Physics.Interpolation,0.0006,0,
40,PreUpdate.Physics2DUpdate,0.0011,0,
40,Physics2D.InterpolatePoses,0.0007,0,
40,PreUpdate.CheckTexFieldInput,0.0001,0,
40,PreUpdate.IMGUISendQueuedEvents,0.0005,0,
40,PreUpdate.NewInputUpdate,0.0003,0,
40,PreUpdate.SendMouseEvents,0.0083,0,
40,Monobehaviour.OnMouse_,0.0081,0,
40,SendMouseEvents.DoSendMouseEvents(),0.0073,0,
40,PreUpdate.AIUpdate,0.0022,0,
40,NavMesh.Internal_CallOnNavMeshPreUpdate(),0.0004,0,
40,PreUpdate.WindUpdate,0.0011,0,
40,PreUpdate.UpdateVideo,0.0008,0,
40,Update.ScriptRunBehaviourUpdate,0.0015,0,
40,BehaviourUpdate,0.0007,0,
40,Update.ScriptRunDelayedDynamicFrameRate,0.0003,0,
40,CoroutinesDelayedCalls,0.0002,0,
40,Update.ScriptRunDelayedTasks,0.0026,0,
40,UnitySynchronizationContext.ExecuteTasks(),0.002,0,
40,Update.DirectorUpdate,0.0009,0,
40,Director.PrepareFrame,0.0002,0,
